Date,Ticker,Open,High,Low,Close,Volume,Daily_Return,20MA,50MA,Volatility,Year
2020-02-20,AAPL,80.6575012207031,81.1624984741211,79.5524978637695,80.0749969482422,100566000,-1.02589684639743,79.9650001525879,1.34546224253406,1.9158985034998,2020
2020-02-21,AAPL,79.6549987792969,80.1125030517578,77.625,78.2624969482422,129554000,-2.26350305223432,79.8877498626709,1.39829715721573,1.98119277846185,2020
2020-02-24,AAPL,74.3150024414063,76.0449981689453,72.307502746582,74.5449981689453,222195200,-4.75003855519125,79.6361248016358,1.84007867016678,2.24026561589432,2020
2020-02-25,AAPL,75.2375030517578,75.6324996948242,71.5325012207031,72.0199966430664,230673600,-3.38721790582965,79.3752494812012,2.46259174457127,2.2699840800601,2020
2020-02-26,AAPL,71.6324996948242,74.4700012207031,71.625,73.1624984741211,198054800,1.58636751500694,79.0622493743897,2.82711927938623,2.19489885873027,2020
2020-02-27,AAPL,70.2750015258789,71.5,68.2399978637695,68.379997253418,320605600,-6.53682053025401,78.4269992828369,3.65490013822595,2.50774541176954,2020
2020-02-28,AAPL,64.3150024414063,69.6025009155273,64.0924987792969,68.3399963378906,426510000,-0.0584979776748206,77.7956241607666,4.23723100504471,2.50904028494498,2020
2020-03-02,AAPL,70.5699996948242,75.3600006103516,69.4300003051758,74.7024993896484,341397200,9.31007227495295,77.6618740081787,4.29297601488568,3.24078518237788,2020
2020-03-03,AAPL,75.9175033569336,76,71.4499969482422,72.3300018310547,319475600,-3.17592795151177,77.4201240539551,4.4554894317893,3.31191768236416,2020
2020-03-04,AAPL,74.1100006103516,75.8499984741211,73.2825012207031,75.6849975585938,219178400,4.63845657763913,77.2187488555908,4.43740657739899,3.40015706445472,2020
2020-03-05,AAPL,73.879997253418,74.8874969482422,72.8525009155273,73.2300033569336,187572800,-3.2436999152435,76.8621238708496,4.45801606890707,3.4567332611272,2020
2020-03-06,AAPL,70.5,72.7050018310547,70.307502746582,72.2574996948242,226176800,-1.32801258709392,76.4098739624023,4.44261232511296,3.44183281762209,2020
2020-03-09,AAPL,65.9375,69.5224990844727,65.75,66.5425033569336,286744800,-7.90920854171209,75.7366241455078,4.86856764081041,3.81392111949242,2020
2020-03-10,AAPL,69.2850036621094,71.6100006103516,67.3424987792969,71.3349990844727,285290000,7.20215724652278,75.2839992523193,4.83410235537075,4.21258261337151,2020
2020-03-11,AAPL,69.3475036621094,70.3050003051758,67.9649963378906,68.8574981689453,255598800,-3.47305102309395,74.7317493438721,4.90902588514471,4.26441051685145,2020
2020-03-12,AAPL,63.9850006103516,67.5,62,62.0574989318848,418474000,-9.8754666055052,73.7446241378784,5.37567747142996,4.66701838576324,2020
2020-03-13,AAPL,66.2225036621094,69.9800033569336,63.2374992370606,69.4925003051758,370732000,11.9808266547316,73.1583742141724,5.15253223121934,5.52986012214704,2020
2020-03-16,AAPL,60.4874992370606,64.7699966430664,60,60.5525016784668,322423600,-12.8646955965738,72.1241241455078,5.50915704222871,6.16387207122366,2020
2020-03-17,AAPL,61.877498626709,64.4024963378906,59.5999984741211,63.2150001525879,324056000,4.39700821653735,71.2973741531372,5.54509556549143,6.29047551637918,2020
2020-03-18,AAPL,59.9425010681152,62.5,59.2799987792969,61.6674995422363,300233600,-2.44799589751834,70.3354991912842,5.45863669599263,6.27206274208889,2020
2020-03-19,AAPL,61.8474998474121,63.2099990844727,60.6525001525879,61.1949996948242,271857200,-0.766205620334082,69.3914993286133,5.31633914738551,6.27262650072735,2020
2020-03-20,AAPL,61.7949981689453,62.9575004577637,57,57.310001373291,401693200,-6.34855517755937,68.3438745498657,5.53611785510448,6.37650225022707,2020
2020-03-23,AAPL,57.0200004577637,57.125,53.1525001525879,56.0924987792969,336752800,-2.12441557288384,67.4212495803833,5.96895897937978,6.32972877655477,2020
2020-03-24,AAPL,59.0900001525879,61.9225006103516,58.5750007629395,61.7200012207031,287531200,10.0325401147636,66.9062498092651,5.99557827279946,6.78308881367036,2020
2020-03-25,AAPL,62.6875,64.5625,61.0750007629395,61.3800010681152,303602000,-0.55087515531973,66.3171249389648,5.92696617706091,6.76446610611906,2020
2020-03-26,AAPL,61.6300010681152,64.6699981689453,61.5900001525879,64.6100006103516,252087200,5.26229958623152,66.1286251068115,5.91784909703208,6.73916159705883,2020
2020-03-27,AAPL,63.1875,63.9674987792969,61.7625007629395,61.935001373291,204216800,-4.14022475126238,65.8083753585815,5.96499852226346,6.80041182651866,2020
2020-03-30,AAPL,62.685001373291,63.8800010681152,62.3499984741211,63.7024993896484,167976400,2.85379507090742,65.2583753585816,5.59756625384747,6.46670187861643,2020
2020-03-31,AAPL,63.9000015258789,65.6224975585938,63,63.5724983215332,197002000,-0.204075302163664,64.8205001831055,5.35243082204086,6.43833460087348,2020
2020-04-01,AAPL,61.625,62.1800003051758,59.7825012207031,60.2275009155273,176218400,-5.26170513086922,64.0476253509522,4.7872276743566,6.40739724325038,2020
2020-04-02,AAPL,60.0849990844727,61.2874984741211,59.2249984741211,61.2324981689453,165934000,1.66866836269288,63.4477500915527,4.30327473825849,6.40861383593027,2020
2020-04-03,AAPL,60.7000007629395,61.4249992370606,59.7425003051758,60.3525009155273,129880000,-1.4371408643005,62.8525001525879,3.81636176687976,6.40922771432701,2020
2020-04-06,AAPL,62.7249984741211,65.7774963378906,62.3450012207031,65.6175003051758,201820400,8.7237468369664,62.80625,3.77466656765009,6.5030270943673,2020
2020-04-07,AAPL,67.6999969482422,67.9250030517578,64.75,64.8574981689453,202887200,-1.15823085715827,62.4823749542236,3.24511133083651,6.28979733918529,2020
2020-04-08,AAPL,65.6849975585938,66.8424987792969,65.307502746582,66.5175018310547,168895200,2.55946299036278,62.3653751373291,3.03878851558973,6.27357684123461,2020
2020-04-09,AAPL,67.1750030517578,67.5175018310547,66.1750030517578,66.9974975585938,161834800,0.721608169768895,62.6123750686646,3.20847617752555,5.82581342716131,2020
2020-04-13,AAPL,67.0774993896484,68.4250030517578,66.4574966430664,68.3125,131022800,1.96276352001983,62.5533750534058,3.08372424512935,5.18637694705796,2020
2020-04-14,AAPL,70,72.0625,69.5124969482422,71.7624969482422,194994800,5.0503157522301,63.1138748168945,3.66490454599592,4.31311948718234,2020
2020-04-15,AAPL,70.5999984741211,71.5824966430664,70.1575012207031,71.1074981689453,131154400,-0.912731311132176,63.5084997177124,4.07800385255744,4.25209053203317,2020
2020-04-16,AAPL,71.8450012207031,72.0500030517578,70.5875015258789,71.6725006103516,157125200,0.794575053201641,64.0087497711182,4.43804615389685,4.18811717094787,2020
2020-04-17,AAPL,71.1725006103516,71.7375030517578,69.2149963378906,70.6999969482422,215250000,-1.35687139952937,64.4839996337891,4.62582664175824,4.20207149941114,2020
2020-04-20,AAPL,69.4875030517578,70.4199981689453,69.2125015258789,69.2324981689453,130015200,-2.07567021590001,65.0801244735718,4.41612989104499,3.91816143142593,2020
2020-04-21,AAPL,69.0699996948242,69.3125,66.3574981689453,67.0924987792969,180991600,-3.0910330354197,65.6301244735718,3.89171925072625,3.96468007764696,2020
2020-04-22,AAPL,68.4024963378906,69.4749984741211,68.0500030517578,69.0250015258789,116862400,2.88035589930711,65.9953744888306,3.84798013096495,3.38453676445964,2020
2020-04-23,AAPL,68.9674987792969,70.4375,68.7174987792969,68.7574996948242,124814400,-0.387543390280687,66.364249420166,3.73418320681628,3.38177286672558,2020
2020-04-24,AAPL,69.3000030517578,70.7525024414063,69.25,70.7425003051758,126161200,2.88695868692412,66.6708744049072,3.83302597598753,3.24937118782879,2020
2020-04-27,AAPL,70.4499969482422,71.1350021362305,69.9875030517578,70.7925033569336,117087600,0.070683184142628,67.1137495040894,3.76819263738487,3.06373915837688,2020
2020-04-28,AAPL,71.2699966430664,71.4574966430664,69.5500030517578,69.6449966430664,112004800,-1.62094382802299,67.4108743667603,3.71902053001899,3.06267065841554,2020
2020-04-29,AAPL,71.182502746582,72.4175033569336,70.9725036621094,71.932502746582,137280800,3.28452324470514,67.8288745880127,3.73467866011921,3.11983114232092,2020
2020-04-30,AAPL,72.4899978637695,73.6324996948242,72.0875015258789,73.4499969482422,183064000,2.10960851314501,68.4899993896484,3.47989022819767,2.80203410031196,2020
2020-05-01,AAPL,71.5625,74.75,71.4625015258789,72.2675018310547,240616800,-1.60993215291863,69.0417495727539,3.12538603460682,2.85826924651266,2020
2020-05-04,AAPL,72.2925033569336,73.4225006103516,71.5800018310547,73.2900009155273,133568000,1.4148809057535,69.6886245727539,2.51069681429337,2.80782010121206,2020
2020-05-05,AAPL,73.7649993896484,75.25,73.6149978637695,74.3899993896484,147751200,1.50088478698334,70.1272495269775,2.52825513713215,2.15158958362826,2020
2020-05-06,AAPL,75.1149978637695,75.8099975585938,74.7174987792969,75.1575012207031,142333600,1.03172716407023,70.6422496795654,2.44602853529104,2.10998198482886,2020
2020-05-07,AAPL,75.8050003051758,76.2925033569336,75.4925003051758,75.9349975585938,115215200,1.03448933940402,71.1131244659424,2.51566910971548,2.06870838247546,2020
2020-05-08,AAPL,76.4100036621094,77.5875015258789,76.0725021362305,77.5325012207031,133838400,2.10377785404772,71.6398746490479,2.70442063347941,2.09296029042345,2020
2020-05-11,AAPL,77.0250015258789,79.2624969482422,76.8099975585938,78.7525024414063,145946400,1.57353522909094,72.1618747711182,3.01777451811646,2.08291002424068,2020
2020-05-12,AAPL,79.4574966430664,79.9225006103516,77.7275009155273,77.8525009155273,162301200,-1.1428227649636,72.4663749694824,3.27190282360858,1.85538884955989,2020
2020-05-13,AAPL,78.0374984741211,78.9875030517578,75.8024978637695,76.9124984741211,200622400,-1.20741457288082,72.7566249847412,3.39998591551205,1.86769570857639,2020
2020-05-14,AAPL,76.1275024414063,77.4475021362305,75.3824996948242,77.3850021362305,158929200,0.614339244574613,73.0422500610352,3.54113493553044,1.86617506273806,2020
2020-05-15,AAPL,75.0875015258789,76.9749984741211,75.0524978637695,76.9274978637695,166348400,-0.591205349656176,73.3536251068115,3.59768206417372,1.83582937637874,2020
2020-05-18,AAPL,78.2925033569336,79.125,77.5800018310547,78.7399978637695,135178400,2.3561145888428,73.8290000915527,3.652199807032,1.78303705733587,2020
2020-05-19,AAPL,78.7574996948242,79.629997253418,78.2525024414063,78.2850036621094,101729600,-0.577843807472989,74.3886253356934,3.41548035299657,1.58194823073489,2020
2020-05-20,AAPL,79.1699981689453,79.879997253418,79.129997253418,79.807502746582,111504800,1.94481575429697,74.9277503967285,3.37504206745489,1.52973681638914,2020
2020-05-21,AAPL,79.6650009155273,80.2225036621094,78.9674987792969,79.2125015258789,102688800,-0.745545469067577,75.4505004882813,3.17265467073297,1.54563010206833,2020
2020-05-22,AAPL,78.942497253418,79.807502746582,78.8375015258789,79.7225036621094,81803200,0.643840462561141,75.8995006561279,3.10603604135137,1.45919693102198,2020
2020-05-26,AAPL,80.875,81.0599975585938,79.125,79.182502746582,125522000,-0.677350673551413,76.3190006256104,2.9422405957055,1.48312180112621,2020
2020-05-27,AAPL,79.0350036621094,79.6774978637695,78.2724990844727,79.5274963378906,112945200,0.435694224534333,76.8131256103516,2.56851114259573,1.3915449791358,2020
2020-05-28,AAPL,79.192497253418,80.8600006103516,78.9075012207031,79.5625,133560800,0.0440145405315561,77.1946254730225,2.36393380211524,1.25349572161274,2020
2020-05-29,AAPL,79.8125,80.2874984741211,79.1175003051758,79.4850006103516,153532400,-0.0974069312156378,77.4963756561279,2.24285989209607,1.20159327594819,2020
2020-06-01,AAPL,79.4375,80.5875015258789,79.3024978637695,80.4625015258789,80791200,1.22979292699412,77.9061256408691,1.96919526193144,1.1160180585488,2020
2020-06-02,AAPL,80.1875,80.8600006103516,79.7324981689453,80.8349990844727,87642800,0.462945535534898,78.2833755493164,1.74868690455252,1.09707862856056,2020
2020-06-03,AAPL,81.1650009155273,81.5500030517578,80.5749969482422,81.2799987792969,104491200,0.550503742022923,78.6278755187988,1.61486483376418,1.07158568599059,2020
2020-06-04,AAPL,81.0975036621094,81.4049987792969,80.1949996948242,80.5800018310547,87560400,-0.861216730751835,78.8990005493164,1.44814043957453,1.10063839927216,2020
2020-06-05,AAPL,80.8375015258789,82.9375,80.807502746582,82.875,137250400,2.84809892876032,79.2460006713867,1.52970895288817,1.22704886694208,2020
2020-06-08,AAPL,82.5625,83.4000015258789,81.8300018310547,83.3649978637695,95654400,0.59124930771588,79.53762550354,1.72884714826435,1.16446951189324,2020
2020-06-09,AAPL,83.0350036621094,86.4024963378906,83.0025024414063,85.9974975585938,147712400,3.15779975083321,79.8998752593994,2.23934163035924,1.29701195068552,2020
2020-06-10,AAPL,86.9749984741211,88.692497253418,86.5224990844727,88.2099990844727,166651600,2.5727510551937,80.4177501678467,2.85418340870359,1.32286168825282,2020
2020-06-11,AAPL,87.3274993896484,87.7649993896484,83.870002746582,83.9749984741211,201662400,-4.80104370741008,80.7708751678467,2.83450707163182,1.75855060653067,2020
2020-06-12,AAPL,86.1800003051758,86.9499969482422,83.5550003051758,84.6999969482422,200146000,0.863350386775563,81.1366249084473,2.84653603680212,1.76061826079199,2020
2020-06-15,AAPL,83.3125,86.4199981689453,83.1449966430664,85.7474975585938,138808800,1.23671859279011,81.5776248931885,2.84333345096585,1.75018267811079,2020
2020-06-16,AAPL,87.8649978637695,88.3000030517578,86.1800003051758,88.0199966430664,165428800,2.65022204632828,82.0416248321533,3.1013788520303,1.76723084743757,2020
2020-06-17,AAPL,88.7874984741211,88.8499984741211,87.7724990844727,87.8974990844727,114406400,-0.139170146859346,82.5222496032715,3.23070403052453,1.75486715598511,2020
2020-06-18,AAPL,87.8525009155273,88.3625030517578,87.3050003051758,87.932502746582,96820400,0.0398232742387039,82.9284996032715,3.37881736903764,1.72928798679579,2020
2020-06-19,AAPL,88.6600036621094,89.1399993896484,86.2874984741211,87.4300003051758,264476000,-0.571463822489438,83.3393745422363,3.40270969423496,1.72311452397338,2020
2020-06-22,AAPL,87.8349990844727,89.8649978637695,87.7874984741211,89.7174987792969,135445200,2.61637706294926,83.8391242980957,3.57324818655615,1.78652599986428,2020
2020-06-23,AAPL,91,93.0950012207031,90.567497253418,91.6324996948242,212155600,2.13447871550476,84.4616241455078,3.79678814437149,1.79071958947145,2020
2020-06-24,AAPL,91.25,92.1975021362305,89.629997253418,90.0149993896484,192623200,-1.76520373291437,84.9859992980957,3.80367811894902,1.8765041864064,2020
2020-06-25,AAPL,90.1750030517578,91.25,89.3925018310547,91.2099990844727,137522400,1.32755618833191,85.5683742523193,3.82121497884953,1.87706447654794,2020
2020-06-26,AAPL,91.1025009155273,91.3300018310547,88.254997253418,88.4075012207031,205256800,-3.07257744973118,86.0144992828369,3.58729226865895,2.05338853280636,2020
2020-06-29,AAPL,88.3125,90.5425033569336,87.8199996948242,90.4449996948242,130646000,2.30466696376208,86.5136241912842,3.46658327097543,2.08582968661041,2020
2020-06-30,AAPL,90.0199966430664,91.4950027465821,90,91.1999969482422,140223200,0.834758423312998,87.0318740844727,3.34562117114279,2.08613235709262,2020
2020-07-01,AAPL,91.2799987792969,91.8399963378906,90.9775009155273,91.0274963378906,110737200,-0.189145412416469,87.5192489624023,3.16893375417095,2.09408003473847,2020
2020-07-02,AAPL,91.9625015258789,92.6175003051758,90.9100036621094,91.0274963378906,114041600,0,88.0416236877441,2.8050501773572,2.07142374191675,2020
2020-07-06,AAPL,92.5,93.9449996948242,92.4674987792969,93.4625015258789,118655600,2.67502159891297,88.5709987640381,2.77758869515438,2.06201819908425,2020
2020-07-07,AAPL,93.8525009155273,94.6549987792969,93.0575027465821,93.1725006103516,112424400,-0.310285848113157,89.0613739013672,2.67391885275602,2.07258285676914,2020
2020-07-08,AAPL,94.1800003051758,95.375,94.0899963378906,95.3424987792969,117092000,2.32901140865616,89.5286239624024,2.91588875761522,2.02605538467698,2020
2020-07-09,AAPL,96.2624969482422,96.317497253418,94.6725006103516,95.7525024414062,125642800,0.430032427677896,89.905749130249,3.20935443252013,1.96856634166322,2020
2020-07-10,AAPL,95.3349990844727,95.9800033569336,94.7050018310547,95.9199981689453,90257200,0.17492569203772,90.5029991149903,3.15863393912142,1.54061618651065,2020
2020-07-13,AAPL,97.2649993896484,99.9550018310547,95.2574996948242,95.4775009155273,191649200,-0.46131908034297,91.0418743133545,3.03337143763074,1.56059413716175,2020
2020-07-14,AAPL,94.8399963378906,97.254997253418,93.8775024414062,97.0575027465821,170989200,1.65484204750246,91.6073745727539,3.04861532547529,1.57215820339398,2020
2020-07-15,AAPL,98.9899978637695,99.2474975585938,96.4899978637695,97.7249984741211,153198000,0.687732229503069,92.0926246643066,3.21537213539866,1.49918732260644,2020
2020-07-16,AAPL,96.5625,97.4049987792969,95.9049987792969,96.5224990844727,110577600,-1.230493127065,92.5238746643067,3.20147103450509,1.54420151136389,2020
2020-07-17,AAPL,96.9875030517578,97.1474990844727,95.8399963378906,96.3274993896484,92186800,-0.20202512022981,92.94362449646,3.1170328793095,1.5487736633453,2020
2020-07-20,AAPL,96.4175033569336,98.5,96.0625,98.3574981689453,90318000,2.10739279246257,93.4899993896485,3.05684263823771,1.56980994304249,2020
2020-07-21,AAPL,99.1725006103516,99.25,96.7425003051758,97,103433200,-1.38016744449273,93.8541244506836,3.01730145740319,1.55422535521328,2020
2020-07-22,AAPL,96.692497253418,97.9749984741211,96.6025009155273,97.2724990844727,89001600,0.280926891208932,94.136124420166,3.0619673976179,1.49982124591414,2020
2020-07-23,AAPL,96.9974975585938,97.0774993896484,92.0100021362305,92.8450012207031,197004400,-4.55164399541606,94.2776245117188,2.92376941831735,1.80174621010817,2020
2020-07-24,AAPL,90.9875030517578,92.9700012207031,89.1449966430664,92.6149978637695,185438800,-0.247728314836093,94.3478744506836,2.86241915673807,1.78283384662037,2020
2020-07-27,AAPL,93.7099990844727,94.9049987792969,93.4800033569336,94.8099975585938,121214000,2.37002617875446,94.6679992675781,2.49790808094252,1.68723530705235,2020
2020-07-28,AAPL,94.3675003051758,94.5500030517578,93.2474975585938,93.2525024414062,103625600,-1.64275409481468,94.8083744049072,2.32069809285845,1.67911150230326,2020
2020-07-29,AAPL,93.75,95.2300033569336,93.7125015258789,95.0400009155273,90329200,1.91683700418039,95.0003746032715,2.15971653321442,1.71874427101219,2020
2020-07-30,AAPL,94.1875,96.2975006103516,93.7675018310547,96.1900024414062,158130000,1.21001842887296,95.2584999084473,1.95908160265336,1.72963099168496,2020
2020-07-31,AAPL,102.88500213623,106.415000915527,100.824996948242,106.26000213623,374336800,10.4688631242715,96.0201251983642,2.94200264946993,2.85505377214486,2020
2020-08-03,AAPL,108.199996948242,111.637496948242,107.892501831055,108.9375,308151200,2.51976078481238,96.7938751220703,4.05745296193149,2.84993360716891,2020
2020-08-04,AAPL,109.132499694824,110.790000915527,108.387496948242,109.665000915527,173071600,0.667814954012469,97.6185001373291,4.8760799815798,2.83813402514929,2020
2020-08-05,AAPL,109.377502441406,110.392501831055,108.897499084473,110.0625,121776800,0.362466676837792,98.3545001983643,5.57525544541996,2.81837960511145,2020
2020-08-06,AAPL,110.404998779297,114.412498474121,109.797500610352,113.902496337891,202428800,3.48892341886713,99.2619998931885,6.52559604076377,2.88199528358109,2020
2020-08-07,AAPL,113.205001831055,113.675003051758,110.292503356934,111.112503051758,198045600,-2.44945754117304,100.021625137329,6.98422850885104,2.97544177115482,2020
2020-08-10,AAPL,112.599998474121,113.775001525879,110,112.727500915527,212403600,1.4534798689732,100.884125137329,7.44354753694678,2.96423365111805,2020
2020-08-11,AAPL,111.970001220703,112.482498168945,109.107498168945,109.375,187902400,-2.97398672755067,101.5,7.61780282884395,3.07857755141806,2020
2020-08-12,AAPL,110.497497558594,113.275001525879,110.297500610352,113.01000213623,165598000,3.32343052455357,102.264250183105,7.97738720137252,3.13647115304646,2020
2020-08-13,AAPL,114.430000305176,116.042503356934,113.92749786377,115.01000213623,210082000,1.76975485549418,103.188625335693,8.33992466004504,3.1071355030121,2020
2020-08-14,AAPL,114.830001831055,115,113.044998168945,114.907501220703,165565200,-0.0891234793700235,104.117625427246,8.56716099486869,3.10508279577972,2020
2020-08-17,AAPL,116.0625,116.087501525879,113.962501525879,114.607498168945,119561600,-0.261082217062225,104.930125427246,8.76050930336699,3.1029894623809,2020
2020-08-18,AAPL,114.352500915527,116,114.007499694824,115.5625,105633600,0.833280410368009,105.858250427246,8.85888231421228,3.05986774386969,2020
2020-08-19,AAPL,115.982498168945,117.162498474121,115.610000610352,115.707496643066,145538000,0.125470323908194,106.780000305176,8.87757728162969,3.06178010227245,2020
2020-08-20,AAPL,115.75,118.392501831055,115.732498168945,118.275001525879,126907200,2.21896156887114,108.051500320435,8.59324335938445,2.78759790936526,2020
2020-08-21,AAPL,119.262496948242,124.867500305176,119.25,124.370002746582,338054800,5.15324552278236,109.639250564575,8.5243357321713,2.89411260045778,2020
2020-08-24,AAPL,128.697494506836,128.785003662109,123.9375,125.857498168945,345937600,1.19602427395151,111.191625595093,8.50866165415984,2.88793414623877,2020
2020-08-25,AAPL,124.69750213623,125.180000305176,123.05249786377,124.824996948242,211495600,-0.820373228234006,112.770250320435,7.9132290774605,2.84692588263678,2020
2020-08-26,AAPL,126.180000305176,126.992500305176,125.082496643066,126.522499084473,163022400,1.35990561003925,114.344375228882,7.30886236296605,2.84541629149629,2020
2020-08-27,AAPL,127.142501831055,127.485000610352,123.832496643066,125.01000213623,155552400,-1.19543714294829,115.785375213623,6.31462229013568,2.90749479667933,2020
2020-08-28,AAPL,126.012496948242,126.442497253418,124.577499389648,124.807502746582,187630000,-0.161986550026427,116.712750244141,6.20305613424544,1.97697522572444,2020
2020-08-31,AAPL,127.580001831055,131,126,129.039993286133,225702700,3.3912148279617,117.717874908447,6.49850628800181,2.0252826484692,2020
2020-09-01,AAPL,132.759994506836,134.800003051758,130.529998779297,134.179992675781,151948100,3.98326073859212,118.94362449646,7.17629282802699,2.1403148919137,2020
2020-09-02,AAPL,137.589996337891,137.979995727539,127,131.399993896484,200119000,-2.07184299526247,120.010499191284,7.3699486905925,2.247148234974,2020
2020-09-03,AAPL,126.910003662109,128.839996337891,120.5,120.879997253418,257599600,-8.00608609719873,120.359374237061,7.22940189128663,2.92239525339059,2020
2020-09-04,AAPL,120.069999694824,123.699996948242,110.889999389648,120.959999084473,332607200,0.0661828531373753,120.851749038696,6.89404108439449,2.84928741508601,2020
2020-09-08,AAPL,113.949996948242,118.98999786377,112.680000305176,112.819999694824,231366600,-6.72949690084228,120.856373977661,6.88833265727304,3.25803706153633,2020
2020-09-09,AAPL,117.26000213623,119.139999389648,115.26000213623,117.319999694824,176940500,3.9886545046733,121.253623962402,6.40337597141123,3.28912389445621,2020
2020-09-10,AAPL,120.360000610352,120.5,112.5,113.48999786377,182274400,-3.26457708917268,121.277623748779,6.37167383769429,3.31114302141393,2020
2020-09-11,AAPL,114.569999694824,115.230003356934,110,112,180860300,-1.31288914601804,121.127123641968,6.56026531270296,3.29979481369001,2020
2020-09-14,AAPL,114.720001220703,115.930000305176,112.800003051758,115.360000610352,140150100,3.00000054495675,121.14974861145,6.53843014194916,3.37086928500233,2020
2020-09-15,AAPL,118.330001831055,118.830001831055,113.610000610352,115.540000915527,184642000,0.156033550817813,121.196373748779,6.49248576186621,3.36997318949877,2020
